ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
545	"AT4G32900"	NA	chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	545	4,2	6,2	5	1	57	49	0.0313419320305	0.100027442651	0.364,0.462	0.811	-0.398
1062	"AT1G49980"	NA	chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	1062	12,17	18,21	9	3	85	49	0.0321207169878	0.102150690067	0.278,0.318	0.634	-0.336
1043	"AT1G26300"	NA	chr1	-	9098104	9099038	9098940	9099038	9096430	9096627	1043	12,32	10,8	51	8	885	49	0.032563260959	0.103193432617	0.062,0.181	0.261	-0.14
1561	"AT2G41430"	"ERD15"	chr2	+	17269231	17269509	17269231	17269490	17269719	17270075	1561	9,4	0,0	1	1	68	49	0.0327154474962	0.103311939462	1.0,1.0	0.419	0.581
1144	"AT4G24180"	"TLP1"	chr4	-	12550359	12551068	12550417	12551068	12549699	12550024	1144	12,15	0,0	13	2	107	49	0.0334039321231	0.105117268919	1.0,1.0	0.749	0.251
1362	"AT3G58040"	"SINAT2"	chr3	+	21488461	21489090	21488461	21488695	21489520	21489830	1362	4,3	11,8	13	12	444	49	0.036403784911	0.114158210522	0.039,0.04	0.107	-0.068
441	"AT4G01100"	"ADNT1"	chr4	+	477151	477948	477151	477562	478027	478076	441	11,9	82,50	19	58	435	49	0.0369557287932	0.115486652479	0.015,0.02	0.036	-0.018
138	"AT1G49720"	"ABF1"	chr1	+	18402098	18402153	18402098	18402128	18402276	18402628	138	0,5	32,30	2	1	74	49	0.0393354628652	0.122497981241	0.0,0.099	0.57	-0.52
1332	"AT5G27970"	NA	chr5	+	10013257	10013441	10013257	10013405	10013504	10013679	1332	27,26	2,50	12	29	85	49	0.0394894372323	0.122553425893	0.886,0.231	0.193	0.365
1413	"AT1G57540"	NA	chr1	-	21311412	21311521	21311440	21311521	21311067	21311221	1413	45,60	10,7	60	21	77	49	0.0397826370744	0.123039083735	0.741,0.845	0.645	0.148
1544	"AT4G37680"	"HHP4"	chr4	+	17700985	17701044	17700985	17701006	17701223	17701481	1544	20,28	72,58	5	33	87	49	0.0425588047949	0.13117439834	0.135,0.214	0.079	0.095
1106	"AT2G25850"	"PAPS2"	chr2	-	11026165	11026242	11026195	11026242	11025344	11026081	1106	25,49	26,36	27	10	79	49	0.0428638782453	0.131663789832	0.374,0.458	0.626	-0.21
1013	"AT3G52300"	"ATPQ"	chr3	+	19397651	19397720	19397651	19397716	19397819	19397906	1013	10,12	226,235	20	889	53	49	0.0430710636533	0.131850194857	0.039,0.045	0.02	0.022
779	"AT3G08720"	"ATPK2"	chr3	-	2650721	2651231	2651084	2651231	2649783	2650613	779	41,55	2,2	15	3	412	49	0.0432181393491	0.131851950557	0.709,0.766	0.373	0.365
676	"AT3G17360"	"POK1"	chr3	+	5940614	5940671	5940614	5940644	5940804	5941999	676	0,13	40,50	0	1	76	49	0.0476328855807	0.144829719671	0.0,0.144	0.0	0.072
1502	"AT4G02430"	"SR34b"	chr4	+	1068973	1069081	1068973	1069010	1069174	1069272	1502	0,0	25,18	3	11	120	49	0.0483753243912	0.146591892095	0.0,0.0	0.1	-0.1
1431	"AT3G05680"	"EMB2016"	chr3	-	1672346	1672608	1672439	1672608	1671940	1672098	1431	11,12	0,9	9	11	142	49	0.0487571623459	0.14725317487	1.0,0.315	0.22	0.438
438	"AT2G36000"	NA	chr2	+	15117014	15118220	15117014	15118116	15118312	15119043	438	164,211	8,10	127	2	153	49	0.0506629583556	0.152497199064	0.868,0.871	0.953	-0.084
1151	"AT4G13040"	NA	chr4	+	7614559	7614668	7614559	7614615	7614767	7614948	1151	82,91	1,0	87	3	102	49	0.051780046289	0.154824058671	0.975,1.0	0.933	0.054
1282	"AT1G18335"	NA	chr1	-	6309528	6309653	6309587	6309653	6309393	6309454	1282	4,6	7,2	7	1	108	49	0.0516672192367	0.154824058671	0.206,0.576	0.761	-0.37
1084	"AT3G59820"	NA	chr3	-	22101923	22102224	22102074	22102224	22101178	22101821	1084	3,1	59,55	13	136	200	49	0.0525739877792	0.156677447024	0.012,0.004	0.023	-0.015
389	"AT1G01490"	NA	chr1	-	181593	182135	182060	182135	181346	181422	389	20,31	1,1	50	7	516	49	0.0536735099521	0.159426267184	0.655,0.746	0.404	0.296
693	"AT4G12560"	"CPR30"	chr4	+	7443117	7443376	7443117	7443193	7443523	7443775	693	173,283	37,33	81	24	232	49	0.0541019917907	0.160170370433	0.497,0.644	0.416	0.155
1297	"AT1G18270"	NA	chr1	-	6286737	6286917	6286797	6286917	6286590	6286659	1297	3,9	19,17	11	12	109	49	0.0547562112602	0.160722622538	0.066,0.192	0.292	-0.163
1299	"AT4G17570"	"GATA26"	chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1299	11,11	28,20	2	14	61	49	0.0545712238402	0.160722622538	0.24,0.306	0.103	0.17
550	"AT5G19430"	NA	chr5	+	6553930	6554214	6553930	6554072	6554507	6554638	550	29,46	6,2	16	6	191	49	0.0548242723545	0.160722622538	0.554,0.855	0.406	0.298
804	"AT3G10250"	NA	chr3	-	3170841	3170957	3170891	3170957	3170370	3170449	804	8,3	8,4	24	10	99	49	0.0561807881235	0.164164640621	0.331,0.271	0.543	-0.242
456	"AT4G27800"	"PPH1"	chr4	-	13852505	13852564	13852509	13852564	13852382	13852415	456	13,37	82,55	31	41	53	49	0.0584488267332	0.170239301165	0.128,0.383	0.411	-0.155
1160	"AT3G01850"	NA	chr3	-	300406	300583	300427	300583	299992	300313	1160	33,120	108,41	176	61	70	49	0.059997069649	0.174185040916	0.176,0.672	0.669	-0.245
1599	"AT2G16930"	NA	chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1599	8,14	12,4	7	17	86	49	0.0612838112626	0.177348649956	0.275,0.666	0.19	0.281
1523	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	1523	3,2	17,12	4	4	634	49	0.0616559531357	0.177853710968	0.013,0.013	0.072	-0.059
1342	"AT1G01240"	NA	chr1	+	99865	100220	99865	100031	100656	101987	1342	7,14	9,10	22	8	238	49	0.0627985745672	0.180570981184	0.138,0.224	0.362	-0.181
1001	"AT5G37380"	NA	chr5	-	14819062	14819346	14819191	14819346	14816744	14818453	1001	8,7	2,0	21	8	178	49	0.0637880409612	0.182437813761	0.524,1.0	0.419	0.343
1069	"AT3G11890"	NA	chr3	+	3755541	3755746	3755541	3755708	3756019	3757006	1069	6,4	0,0	2	1	87	49	0.0638532348164	0.182437813761	1.0,1.0	0.53	0.47
19	"AT5G13800"	"PPH"	chr5	-	4454247	4454360	4454309	4454360	4453514	4454150	19	2,4	6,4	11	6	111	49	0.0654900654526	0.186522338314	0.128,0.306	0.447	-0.23
706	"AT2G33820"	"ATMBAC1"	chr2	-	14307588	14307702	14307612	14307702	14307336	14307438	706	0,1	37,19	2	6	73	49	0.0664913196706	0.187843375159	0.0,0.034	0.183	-0.166
766	"AT3G14010"	"CID4"	chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	766	65,44	21,9	21	2	55	49	0.066283845713	0.187843375159	0.734,0.813	0.903	-0.13
955	"AT1G61430"	NA	chr1	-	22668291	22668651	22668316	22668651	22666517	22668213	955	1,2	4,1	0	2	74	49	0.0667887556121	0.187843375159	0.142,0.57	0.0	0.356
963	"AT2G05590"	NA	chr2	+	2068558	2068651	2068558	2068646	2068737	2068822	963	1,3	29,22	5	20	54	49	0.0666546094517	0.187843375159	0.03,0.11	0.185	-0.115
162	"AT5G26667"	"PYR6"	chr5	+	9275905	9276232	9275905	9276056	9276630	9276719	162	19,14	245,244	50	474	225	49	0.0677918536878	0.189534075576	0.017,0.012	0.022	-0.007
447	"AT1G30000"	"MNS3"	chr1	-	10512084	10512558	10512242	10512558	10510807	10511745	447	0,1	9,9	3	10	207	49	0.0678110803728	0.189534075576	0.0,0.026	0.066	-0.053
497	"AT4G31820"	"NPY1"	chr4	-	15392969	15394626	15393565	15394626	15392560	15392630	497	7,11	37,39	8	11	645	49	0.0699035458027	0.194777681803	0.014,0.021	0.052	-0.034
1265	"AT3G52800"	"SAP6"	chr3	+	19569255	19569680	19569255	19569519	19569762	19570710	1265	2,10	29,32	1	18	210	49	0.0712645381155	0.197957050321	0.016,0.068	0.013	0.029
702	"AT2G27810"	"ATNAT12"	chr2	+	11854963	11855202	11854963	11855198	11855407	11855694	702	3,4	39,45	0	5	53	49	0.0721191143267	0.199714470443	0.066,0.076	0.0	0.071
1482	"AT2G26300"	"GPA1"	chr2	+	11196995	11197820	11196995	11197468	11197957	11198146	1482	14,17	25,27	10	36	401	49	0.0727104982537	0.199823846864	0.064,0.071	0.033	0.035
85	"AT1G17110"	"UBP15"	chr1	-	5850458	5850889	5850641	5850889	5849440	5850045	85	7,15	6,7	3	6	232	49	0.0728246908571	0.199823846864	0.198,0.312	0.096	0.159
980	"AT2G41700"	"ABCA1"	chr2	-	17384159	17384252	17384177	17384252	17383785	17384089	980	0,2	12,8	2	4	67	49	0.0727381432224	0.199823846864	0.0,0.155	0.268	-0.191
1220	"AT3G61490"	NA	chr3	+	22757760	22758187	22757760	22758113	22758428	22758901	1220	3,4	12,7	1	13	123	49	0.0743088559666	0.202660516273	0.091,0.185	0.03	0.108
349	"AT4G17830"	NA	chr4	+	9916456	9916716	9916456	9916701	9916792	9916901	349	0,4	70,67	6	77	64	49	0.0741593366008	0.202660516273	0.0,0.044	0.056	-0.034
1000	"AT1G50410"	"CHR28"	chr1	+	18672135	18672582	18672135	18672304	18672780	18672918	1000	5,7	73,82	7	32	327	49	0.0750330113959	0.20401725153	0.01,0.013	0.032	-0.021
814	"AT1G79230"	"STR1"	chr1	+	29802115	29802244	29802115	29802240	29802347	29802510	814	2,6	94,82	9	84	53	49	0.0752769319059	0.204063972034	0.019,0.063	0.09	-0.049
1404	"AT1G73390"	NA	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	1404	12,5	15,5	12	5	53	49	0.0763026060862	0.206223259692	0.425,0.48	0.689	-0.236
239	"AT5G35330"	"MBD2"	chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	239	20,29	64,53	49	71	70	49	0.0776123620267	0.209029631857	0.179,0.277	0.326	-0.098
513	"AT2G27490"	"COAE"	chr2	-	11749960	11750488	11749974	11750488	11748901	11749091	513	0,5	2,0	2	0	63	49	0.0778054740802	0.209029631857	0.0,1.0	1.0	-0.5
1306	"AT5G18550"	NA	chr5	+	6161948	6162242	6161948	6162203	6162369	6163171	1306	155,160	0,4	227	7	88	49	0.0783652725836	0.209284110757	1.0,0.957	0.948	0.03
251	"AT3G21250"	"MRP6"	chr3	-	7460421	7460508	7460454	7460508	7459722	7460334	251	3,17	2,1	15	0	82	49	0.0782497086156	0.209284110757	0.473,0.91	1.0	-0.308
1538	"AT4G19230"	"CYP707A1"	chr4	+	10523180	10523301	10523180	10523299	10523411	10523961	1538	10,9	4,8	4	8	51	49	0.0794583086566	0.21157537808	0.706,0.519	0.325	0.288
703	"AT5G64990"	"AtRABH1a"	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	703	0,4	12,7	5	7	70	49	0.0798626325024	0.212024688059	0.0,0.286	0.333	-0.19
212	"AT5G14610"	NA	chr5	+	4712122	4712725	4712122	4712191	4712948	4713218	212	114,156	0,23	132	18	583	49	0.0805126245743	0.213121653285	1.0,0.363	0.381	0.3
232	"AT4G00060"	"MEE44"	chr4	+	27867	28076	27867	28019	28155	28574	232	38,48	68,68	20	16	106	49	0.0840052626557	0.221714769473	0.205,0.246	0.366	-0.141
999	"AT1G80040"	NA	chr1	-	30110696	30111284	30110880	30111284	30110306	30110621	999	40,50	58,40	56	37	233	49	0.0848475848151	0.223283117934	0.127,0.208	0.241	-0.074
961	"AT2G01180"	"ATPAP1"	chr2	-	108208	108829	108504	108829	106950	108114	961	46,78	11,10	35	2	345	49	0.0866484435898	0.22735743216	0.373,0.526	0.713	-0.263
357	"AT4G38970"	"FBA2"	chr4	-	18164126	18164261	18164130	18164261	18163495	18163992	357	11,65	1222,1274	115	2813	53	49	0.0876160343017	0.22922799672	0.008,0.045	0.036	-0.009
28	"AT2G35155"	NA	chr2	-	14821548	14822022	14821710	14822022	14820826	14821383	28	7,12	7,16	1	4	211	49	0.0910657878445	0.236876326763	0.188,0.148	0.055	0.113
472	"AT2G35630"	"MOR1"	chr2	+	14967382	14967873	14967382	14967506	14968239	14968319	472	0,7	79,57	7	28	416	49	0.0910379362704	0.236876326763	0.0,0.014	0.029	-0.022
105	"AT2G39580"	NA	chr2	+	16512256	16512403	16512256	16512364	16512459	16513336	105	1,8	0,7	1	5	88	49	0.0919630066626	0.23852076656	1.0,0.389	0.1	0.595
209	"AT1G73840"	"ESP1"	chr1	-	27765871	27766093	27766015	27766093	27765703	27765742	209	3,10	0,0	6	1	193	49	0.0925735915383	0.239414460875	1.0,1.0	0.604	0.396
1485	"AT4G28250"	"EXPB3"	chr4	-	14000751	14001062	14000950	14001062	14000037	14000649	1485	17,32	174,166	49	227	248	49	0.0930279275208	0.239900099624	0.019,0.037	0.041	-0.013
865	"AT3G19950"	NA	chr3	+	6942622	6944893	6942622	6943840	6944983	6945224	865	14,39	15,16	35	10	1102	49	0.0939682897889	0.241632745171	0.04,0.098	0.135	-0.066
426	"AT3G05160"	NA	chr3	-	1456698	1457295	1456883	1457295	1456533	1456596	426	1,8	0,4	2	12	234	49	0.0972767625661	0.249427596323	1.0,0.295	0.034	0.613
950	"AT3G07760"	NA	chr3	+	2476714	2477423	2476714	2476776	2477540	2477733	950	60,85	6,7	123	21	696	49	0.0989142170218	0.252905668522	0.413,0.461	0.292	0.145
691	"AT1G58025"	NA	chr1	-	21461981	21462196	21462115	21462196	21461094	21461821	691	3,7	1,1	9	8	183	49	0.0998374951339	0.254543188727	0.445,0.652	0.231	0.318
949	"AT3G07760"	NA	chr3	+	2476714	2477441	2476714	2476776	2477540	2477733	949	60,85	6,7	124	21	714	49	0.103929348133	0.26422715627	0.407,0.455	0.288	0.143
1316	"AT5G55530"	NA	chr5	+	22492891	22493524	22492891	22493062	22494417	22496064	1316	70,96	32,47	124	39	511	49	0.104896722253	0.265935352191	0.173,0.164	0.234	-0.066
1494	"AT1G22280"	"PAPP2C"	chr1	+	7874402	7874660	7874402	7874642	7874730	7875007	1494	4,1	37,36	0	34	67	49	0.106325385992	0.268800133126	0.073,0.02	0.0	0.046
24	"AT2G40935"	"PCR10"	chr2	+	17083117	17083444	17083117	17083379	17083736	17083963	24	13,17	3,0	28	0	114	49	0.106962703505	0.269032138197	0.651,1.0	1.0	-0.174
919	"AT3G30390"	"AVT6A"	chr3	-	11978926	11979646	11979357	11979646	11978403	11978842	919	0,2	2,0	148	69	480	49	0.107015006083	0.269032138197	0.0,1.0	0.18	0.32
1569	"AT1G24260"	"SEP3"	chr1	-	8594806	8594891	8594809	8594891	8594629	8594697	1569	66,78	62,53	133	73	52	49	0.107562926903	0.269656362709	0.501,0.581	0.632	-0.091
840	"AT5G20510"	"AL5"	chr5	-	6942354	6942546	6942513	6942546	6941716	6941945	840	6,14	34,25	1	8	208	49	0.11002065744	0.2750516436	0.04,0.117	0.029	0.05
1066	"AT2G16365"	NA	chr2	+	7074361	7074602	7074361	7074446	7074894	7075656	1066	23,39	12,21	62	19	205	49	0.11068485356	0.27518333758	0.314,0.307	0.438	-0.128
39	"AT1G80500"	NA	chr1	+	30270444	30270930	30270444	30270735	30271148	30271275	39	1,2	39,28	9	79	244	49	0.110540468655	0.27518333758	0.005,0.014	0.022	-0.012
355	"AT2G46610"	"RS31A"	chr2	-	19137830	19138514	19138386	19138514	19137568	19137681	355	274,334	6,8	226	2	605	49	0.111243576928	0.275810521309	0.787,0.772	0.901	-0.121
917	"AT1G45249"	"ABF2"	chr1	-	17165934	17167451	17166341	17167451	17165710	17165782	917	56,66	48,42	39	45	456	49	0.11195628003	0.276814978096	0.111,0.144	0.085	0.042
411	"AT2G06005"	"FIP1"	chr2	+	2335587	2335700	2335587	2335680	2335768	2335831	411	4,5	19,24	1	15	69	49	0.113127044679	0.278943397839	0.13,0.129	0.045	0.085
1409	"AT4G24175"	NA	chr4	+	12547775	12548087	12547775	12547948	12548376	12548490	1409	6,5	7,5	2	7	188	49	0.113593577957	0.279328470386	0.183,0.207	0.069	0.126
609	"AT2G36460"	"FBA6"	chr2	-	15298139	15298514	15298359	15298514	15296700	15298062	609	19,32	163,141	19	183	269	49	0.114765648197	0.27959588857	0.021,0.04	0.019	0.011
62	"AT5G54920"	NA	chr5	+	22303033	22303148	22303033	22303133	22303488	22303523	62	0,4	22,13	3	6	64	49	0.114553944929	0.27959588857	0.0,0.191	0.277	-0.182
772	"AT2G38880"	"NF-YB1"	chr2	+	16240307	16240422	16240307	16240360	16240574	16240883	772	12,20	10,16	29	12	111	49	0.114431322693	0.27959588857	0.346,0.356	0.516	-0.165
993	"AT5G25755"	NA	chr5	-	8959332	8959566	8959358	8959566	8959205	8959249	993	0,5	22,19	3	5	75	49	0.114944976412	0.27959588857	0.0,0.147	0.282	-0.208
469	"AT5G09230"	"SRT2"	chr5	+	2872304	2872361	2872304	2872350	2872459	2872620	469	8,7	2,0	14	3	60	49	0.116610842953	0.282883446517	0.766,1.0	0.792	0.091
588	"AT1G27840"	"ATCSA-1"	chr1	-	9693838	9693996	9693841	9693996	9693664	9693754	588	75,83	48,57	42	43	52	49	0.117703650611	0.28324407901	0.596,0.578	0.479	0.108
663	"AT2G37340"	"RS2Z33"	chr2	-	15672440	15672700	15672625	15672700	15672224	15672338	663	10,17	174,173	6	576	234	49	0.117304266915	0.28324407901	0.012,0.02	0.002	0.014
985	"AT2G39470"	"PNSL1"	chr2	+	16476476	16476558	16476476	16476534	16476643	16476748	985	10,22	4,3	45	3	73	49	0.117574359644	0.28324407901	0.627,0.831	0.91	-0.181
165	"AT5G53850"	NA	chr5	-	21863801	21864225	21864088	21864225	21863652	21863700	165	73,151	6,8	119	14	336	49	0.120183813514	0.287674021709	0.64,0.734	0.553	0.134
861	"AT1G19700"	"BLH10"	chr1	-	6812500	6812757	6812539	6812757	6811110	6811927	861	6,3	0,3	11	11	88	49	0.119953966798	0.287674021709	1.0,0.358	0.358	0.321
241	"AT4G27610"	NA	chr4	-	13787858	13788515	13788083	13788515	13787148	13787373	241	57,62	8,3	56	11	274	49	0.122511226997	0.292467120152	0.56,0.787	0.477	0.197
1593	"AT5G48220"	NA	chr5	+	19549797	19550226	19549797	19550055	19550375	19550789	1593	12,20	66,73	24	63	220	49	0.124180718969	0.295668378498	0.039,0.058	0.078	-0.029
1397	"AT2G21940"	"SK1"	chr2	+	9351068	9351328	9351068	9351325	9351414	9351464	1397	6,2	96,74	1	65	52	49	0.12583087752	0.297238293354	0.056,0.025	0.014	0.027
325	"AT3G19190"	"ATG2"	chr3	+	6648192	6648291	6648192	6648280	6648417	6648457	325	2,0	0,15	3	1	60	49	0.125494627038	0.297238293354	1.0,0.0	0.71	-0.21
899	"AT1G78870"	"UBC35"	chr1	+	29650722	29651018	29650722	29651015	29651315	29651374	899	0,0	24,19	3	50	52	49	0.125706089177	0.297238293354	0.0,0.0	0.054	-0.054
1206	"AT4G35300"	"TMT2"	chr4	-	16799424	16799635	16799455	16799635	16798992	16799167	1206	8,3	3,2	6	8	80	49	0.126658155417	0.297630130223	0.62,0.479	0.315	0.234
747	"AT5G09900"	"EMB2107"	chr5	-	3089906	3090064	3089910	3090064	3089756	3089834	747	4,91	469,245	27	160	53	49	0.12648329709	0.297630130223	0.008,0.256	0.135	-0.003
1572	"AT5G51620"	NA	chr5	+	20967503	20967765	20967503	20967650	20967950	20968506	1572	45,75	11,4	39	11	164	49	0.127444848531	0.298698863745	0.55,0.849	0.514	0.185
1279	"AT1G51745"	NA	chr1	+	19191872	19192249	19191872	19192245	19192357	19193316	1279	0,2	8,0	12	2	53	49	0.129274321721	0.302199713114	0.0,1.0	0.847	-0.347
752	"AT3G28080"	NA	chr3	+	10451424	10451763	10451424	10451665	10451837	10451903	752	10,16	7,10	33	11	147	49	0.130365789394	0.303961685116	0.323,0.348	0.5	-0.164
770	"AT4G19160"	NA	chr4	+	10478243	10478347	10478243	10478321	10478540	10478904	770	49,20	94,118	8	46	75	49	0.13175768277	0.306413215744	0.254,0.1	0.102	0.075
1145	"AT1G76510"	NA	chr1	-	28711064	28711179	28711133	28711179	28710760	28710853	1145	1,7	65,46	5	25	118	49	0.135383572166	0.314034059148	0.006,0.059	0.077	-0.044
1211	"AT2G36330"	NA	chr2	+	15234536	15234822	15234536	15234672	15235103	15235528	1211	4,4	18,24	8	19	199	49	0.137796139896	0.317991092068	0.052,0.039	0.094	-0.049
1247	"AT3G47420"	"ATPS3"	chr3	-	17474334	17475274	17475057	17475274	17473215	17474253	1247	1,5	12,14	7	13	772	49	0.137795727617	0.317991092068	0.005,0.022	0.033	-0.02
221	"AT5G52040"	"ATRSP41"	chr5	+	21131075	21131887	21131075	21131186	21132086	21132199	221	378,498	42,15	368	11	750	49	0.14005735926	0.322382668373	0.37,0.684	0.686	-0.159
379	"AT3G20480"	"LPXK"	chr3	-	7152966	7153112	7152988	7153112	7152667	7152895	379	6,2	1,3	1	2	71	49	0.143115773054	0.328582132012	0.805,0.315	0.257	0.303
103	"AT3G56130"	NA	chr3	+	20827622	20827958	20827622	20827954	20828137	20828404	103	2,14	50,23	2	26	53	49	0.144228863817	0.328775284037	0.036,0.36	0.066	0.132
1114	"AT5G52530"	NA	chr5	+	21317129	21318009	21317129	21317514	21318160	21318397	1114	66,107	13,13	98	8	544	49	0.144295819105	0.328775284037	0.314,0.426	0.525	-0.155
722	"AT3G13062"	NA	chr3	+	4185210	4185382	4185210	4185358	4185463	4185724	722	0,8	6,6	7	5	73	49	0.143845883168	0.328775284037	0.0,0.472	0.484	-0.248
1014	"AT3G53460"	"CP29"	chr3	-	19820723	19820888	19820786	19820888	19819902	19820376	1014	5,51	693,681	28	468	112	49	0.14863870901	0.335532717092	0.003,0.032	0.026	-0.008
1261	"AT4G24440"	"TFIIA-S"	chr4	+	12633179	12633328	12633179	12633289	12633440	12633588	1261	154,143	2,1	385	7	88	49	0.14890281878	0.335532717092	0.977,0.988	0.968	0.014
185	"AT5G47690"	NA	chr5	+	19317667	19318153	19317667	19317991	19318653	19318857	185	2,14	49,16	9	15	211	49	0.14878289771	0.335532717092	0.009,0.169	0.122	-0.033
242	"AT5G18245"	NA	chr5	+	6028150	6028582	6028150	6028330	6028828	6029282	242	25,39	0,1	39	1	301	49	0.149125652041	0.335532717092	1.0,0.864	0.864	0.068
784	"AT3G19670"	"PRP40B"	chr3	-	6837273	6837505	6837445	6837505	6836549	6836696	784	39,38	0,3	11	0	221	49	0.149094627469	0.335532717092	1.0,0.737	1.0	-0.131
1535	"AT1G61140"	"EDA16"	chr1	-	22539749	22540040	22539776	22540040	22538538	22539665	1535	3,5	8,3	10	5	76	49	0.151474955186	0.339123033999	0.195,0.518	0.563	-0.206
876	"AT1G66410"	"CAM4"	chr1	-	24775523	24775944	24775709	24775944	24774112	24774804	876	7,31	391,407	50	698	235	49	0.151374446798	0.339123033999	0.004,0.016	0.015	-0.005
591	"AT3G26100"	NA	chr3	+	9536858	9537827	9536858	9537402	9537904	9537956	591	2,5	4,6	17	13	474	49	0.151935686226	0.339310465517	0.049,0.079	0.119	-0.055
1212	"AT1G55310"	"SR33"	chr1	+	20630064	20630368	20630064	20630135	20630655	20630818	1212	22,22	79,60	27	54	282	49	0.153467955361	0.341213462438	0.046,0.06	0.08	-0.027
136	"AT4G03090"	"NDX"	chr4	-	1367750	1367892	1367825	1367892	1367185	1367656	136	0,1	8,1	1	1	124	49	0.153546058097	0.341213462438	0.0,0.283	0.283	-0.141
1387	"AT4G00830"	"LIF2"	chr4	+	351973	352379	351973	352196	352781	353213	1387	38,66	30,16	52	12	232	49	0.154728628008	0.342994495584	0.211,0.466	0.478	-0.139
686	"AT4G08170"	"ITPK3"	chr4	-	5166182	5166371	5166289	5166371	5164947	5166082	686	11,8	10,7	29	14	156	49	0.156217352376	0.345443776753	0.257,0.264	0.394	-0.134
586	"AT1G17520"	NA	chr1	-	6025504	6025609	6025522	6025609	6025092	6025378	586	31,31	4,2	31	1	67	49	0.156874186999	0.346046000733	0.85,0.919	0.958	-0.073
847	"AT1G02950"	"ATGSTF4"	chr1	-	665857	665910	665861	665910	665167	665777	847	0,0	3,3	2	12	53	49	0.157636281577	0.346876903226	0.0,0.0	0.134	-0.134
245	"AT5G60600"	"ISPG"	chr5	+	24358965	24359324	24358965	24359156	24359424	24359654	245	0,6	43,33	6	34	217	49	0.158026256097	0.346886903628	0.0,0.039	0.038	-0.018
536	"AT2G23985"	NA	chr2	+	10205622	10205710	10205622	10205693	10206103	10206522	536	18,42	7,8	57	7	66	49	0.15849362839	0.34706633954	0.656,0.796	0.858	-0.132
1546	"AT1G23080"	"PIN7"	chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1546	11,13	6,7	14	15	61	49	0.161176029375	0.352083559314	0.596,0.599	0.428	0.169
108	"AT2G26770"	"SCAB1"	chr2	-	11407822	11407884	11407856	11407884	11407461	11407748	108	6,7	3,3	13	2	83	49	0.163438780519	0.356161991446	0.541,0.579	0.793	-0.233
388	"AT5G61820"	NA	chr5	-	24836432	24836933	24836625	24836933	24835335	24836226	388	1,5	19,34	10	50	242	49	0.164959817784	0.35860829953	0.011,0.029	0.039	-0.019
1273	"AT1G28520"	"VOZ1"	chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1273	4,20	4,5	10	11	217	49	0.166873012189	0.361158411745	0.184,0.475	0.17	0.16
1552	"AT3G22290"	NA	chr3	+	7881546	7881914	7881546	7881750	7882058	7882169	1552	1,6	4,1	20	93	213	49	0.167183182855	0.361158411745	0.054,0.58	0.047	0.27
870	"AT1G15490"	NA	chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	870	7,5	1,1	7	3	54	49	0.167336730775	0.361158411745	0.864,0.819	0.679	0.162
1458	"AT1G55110"	"IDD7"	chr1	-	20562788	20563269	20563085	20563269	20562408	20562629	1458	28,45	48,38	38	29	346	49	0.17398207111	0.374602545452	0.076,0.144	0.157	-0.047
1216	"AT1G22200"	NA	chr1	-	7838207	7838304	7838211	7838304	7838047	7838114	1216	0,0	257,272	4	104	53	49	0.175593134273	0.376857714	0.0,0.0	0.034	-0.034
216	"AT3G17300"	NA	chr3	+	5907759	5907804	5907759	5907796	5908277	5908375	216	131,99	18,18	170	17	57	49	0.1758669332	0.376857714	0.862,0.825	0.896	-0.053
564	"AT5G14740"	"BCA2"	chr5	+	4759095	4760448	4759095	4759213	4760524	4760588	564	14,32	51,53	43	148	1284	49	0.18110238704	0.387154746641	0.01,0.023	0.011	0.006
473	"AT2G31510"	"ARI7"	chr2	-	13420849	13421571	13420999	13421571	13420606	13420731	473	8,18	33,26	10	41	199	49	0.184229198861	0.392905874348	0.056,0.146	0.057	0.044
217	"AT3G56510"	NA	chr3	-	20946361	20946839	20946577	20946839	20945982	20946247	217	15,23	6,1	4	2	265	49	0.189056224105	0.40224728533	0.316,0.81	0.27	0.293
280	"AT1G61040"	"VIP5"	chr1	+	22483103	22483597	22483103	22483354	22483764	22485969	280	29,30	15,14	15	13	292	49	0.19433927132	0.410575925324	0.245,0.264	0.162	0.092
566	"AT5G14740"	"BCA2"	chr5	+	4759095	4759521	4759095	4759213	4760524	4760588	566	10,27	51,53	34	148	357	49	0.194030734993	0.410575925324	0.026,0.065	0.031	0.014
